movie_id,company_id,company
64605,306,"Twentieth Century Fox Film Corporation"
42138,5120,Mosfilm
37086,306,"Twentieth Century Fox Film Corporation"
43781,306,"Twentieth Century Fox Film Corporation"
23047,7295,"Relativity Media"
84903,441,"Columbia Pictures Corporation"
74924,441,"Columbia Pictures Corporation"
43950,5358,Canal+
49849,23,"Imagine Entertainment"
49849,27,"DreamWorks SKG"
49849,33,"Universal Pictures"
49849,7295,"Relativity Media"
207999,8411,"Metro-Goldwyn-Mayer (MGM)"
38830,3245,"First National Pictures"
37360,3245,"First National Pictures"
18562,33,"Universal Pictures"
14556,856,"Wild Bunch"
14556,3823,"TF1 Films Production"
40619,2,"Walt Disney Pictures"
40619,3,"Pixar Animation Studios"
23077,6194,"Warner Bros."
90968,8411,"Metro-Goldwyn-Mayer (MGM)"
88376,4,"Paramount Pictures"
43501,8411,"Metro-Goldwyn-Mayer (MGM)"
92399,4,"Paramount Pictures"
28391,5488,"Fox Film Corporation"
51364,3245,"First National Pictures"
51366,3245,"First National Pictures"
44564,23,"Imagine Entertainment"
44564,33,"Universal Pictures"
25862,6194,"Warner Bros."
112284,8411,"Metro-Goldwyn-Mayer (MGM)"
10854,10254,"Millennium Films"
119094,4,"Paramount Pictures"
38787,3245,"First National Pictures"
43810,306,"Twentieth Century Fox Film Corporation"
63578,3324,"British Broadcasting Corporation (BBC)"
39557,441,"Columbia Pictures Corporation"
76229,306,"Twentieth Century Fox Film Corporation"
43936,6916,"Arte France Cinéma"
12811,2683,"Rai Cinema"
58937,181,"Channel Four Films"
105067,4,"Paramount Pictures"
54160,60,"United Artists"
22985,60,"United Artists"
51876,7295,"Relativity Media"
120357,441,"Columbia Pictures Corporation"
13652,3823,"TF1 Films Production"
60213,694,StudioCanal
53596,850,Eurimages
53596,5358,Canal+
53596,6639,"Televisión Española (TVE)"
53596,9335,"Canal+ España"
26530,33,"Universal Pictures"
133119,8411,"Metro-Goldwyn-Mayer (MGM)"
122884,8411,"Metro-Goldwyn-Mayer (MGM)"
33039,6194,"Warner Bros."
114083,8411,"Metro-Goldwyn-Mayer (MGM)"
131781,8411,"Metro-Goldwyn-Mayer (MGM)"
39695,306,"Twentieth Century Fox Film Corporation"
50348,126,"Lakeshore Entertainment"
50348,1632,Lionsgate
48171,12,"New Line Cinema"
43920,806,"Téléfilm Canada"
43920,5358,Canal+
43920,18367,"Centre National de la Cinématographie (CNC)"
56590,429,"DC Comics"
56590,2785,"Warner Bros. Animation"
85550,94,"ARTE France Cinéma"
85550,18367,"Centre National de la Cinématographie (CNC)"
72852,6916,"Arte France Cinéma"
84207,5,"Columbia Pictures"
84207,35,"Lions Gate Films"
126104,201,Arte
104364,441,"Columbia Pictures Corporation"
50900,591,"France 3 Cinéma"
50900,5358,Canal+
50900,18367,"Centre National de la Cinématographie (CNC)"
74074,306,"Twentieth Century Fox Film Corporation"
120843,4,"Paramount Pictures"
39029,882,"Toho Company"
44944,35,"Lions Gate Films"
204040,306,"Twentieth Century Fox Film Corporation"
50217,1632,Lionsgate
45272,3287,"Screen Gems"
48138,694,StudioCanal
48138,3823,"TF1 Films Production"
48138,5358,Canal+
48340,33,"Universal Pictures"
48340,7295,"Relativity Media"
46441,711,"Fox 2000 Pictures"
45772,9195,"Touchstone Pictures"
84295,4,"Paramount Pictures"
43825,6,"RKO Radio Pictures"
91419,8411,"Metro-Goldwyn-Mayer (MGM)"
11788,7429,"HBO Films"
82792,441,"Columbia Pictures Corporation"
54635,8411,"Metro-Goldwyn-Mayer (MGM)"
81687,306,"Twentieth Century Fox Film Corporation"
112705,306,"Twentieth Century Fox Film Corporation"
84296,8411,"Metro-Goldwyn-Mayer (MGM)"
31324,8411,"Metro-Goldwyn-Mayer (MGM)"
53045,1314,"Hammer Film Productions"
30432,591,"France 3 Cinéma"
30432,5358,Canal+
30432,6301,CinéCinéma
140527,3324,"British Broadcasting Corporation (BBC)"
39513,33,"Universal Pictures"
39513,7295,"Relativity Media"
39513,10163,"Working Title Films"
15576,15671,"France 2 Cinéma"
49844,441,"Columbia Pictures Corporation"
81217,5358,Canal+
32520,5798,"Shaw Brothers"
4704,306,"Twentieth Century Fox Film Corporation"
35001,6,"RKO Radio Pictures"
47327,491,"Summit Entertainment"
47327,925,"Nu Image Films"
47327,10254,"Millennium Films"
44896,4,"Paramount Pictures"
37380,10330,"Universal International Pictures (UI)"
50725,23,"Imagine Entertainment"
50725,7295,"Relativity Media"
38050,33,"Universal Pictures"
56930,6,"RKO Radio Pictures"
43526,8411,"Metro-Goldwyn-Mayer (MGM)"
55238,6194,"Warner Bros."
42482,8411,"Metro-Goldwyn-Mayer (MGM)"
34944,6194,"Warner Bros."
43256,5,"Columbia Pictures"
27582,10254,"Millennium Films"
48988,12,"New Line Cinema"
49494,9349,Film4
49494,10146,"Focus Features"
46529,27,"DreamWorks SKG"
46529,9195,"Touchstone Pictures"
51200,7036,"CJ Entertainment"
44943,5,"Columbia Pictures"
44943,7295,"Relativity Media"
106406,441,"Columbia Pictures Corporation"
31644,441,"Columbia Pictures Corporation"
60290,694,StudioCanal
144792,5488,"Fox Film Corporation"
53230,8411,"Metro-Goldwyn-Mayer (MGM)"
56831,7429,"HBO Films"
25186,7405,"Dimension Films"
43339,5070,"Shôchiku Eiga"
72185,3166,"Walt Disney Productions"
47931,10954,"Globo filmes"
50546,5,"Columbia Pictures"
51447,856,"Wild Bunch"
51447,5358,Canal+
51447,15671,"France 2 Cinéma"
104221,8411,"Metro-Goldwyn-Mayer (MGM)"
243565,6,"RKO Radio Pictures"
33025,8411,"Metro-Goldwyn-Mayer (MGM)"
49730,6194,"Warner Bros."
38322,306,"Twentieth Century Fox Film Corporation"
38322,508,"Regency Enterprises"
38322,10104,"New Regency Pictures"
38684,288,"BBC Films"
84303,8411,"Metro-Goldwyn-Mayer (MGM)"
193547,8411,"Metro-Goldwyn-Mayer (MGM)"
23629,6194,"Warner Bros."
58232,2452,"UK Film Council"
24926,3166,"Walt Disney Productions"
76875,33,"Universal Pictures"
104430,6194,"Warner Bros."
13413,3,"Pixar Animation Studios"
58496,33,"Universal Pictures"
58496,694,StudioCanal
58496,10163,"Working Title Films"
16140,6194,"Warner Bros."
131770,4,"Paramount Pictures"
99351,8411,"Metro-Goldwyn-Mayer (MGM)"
49010,7320,"Telefilm Canada"
42815,441,"Columbia Pictures Corporation"
76372,306,"Twentieth Century Fox Film Corporation"
20329,6194,"Warner Bros."
55725,43,"Fox Searchlight Pictures"
48650,6639,"Televisión Española (TVE)"
98399,8411,"Metro-Goldwyn-Mayer (MGM)"
42531,8411,"Metro-Goldwyn-Mayer (MGM)"
90406,8411,"Metro-Goldwyn-Mayer (MGM)"
44898,591,"France 3 Cinéma"
20995,76,"Zentropa Entertainments"
20995,17516,"Nordisk Film"
38502,806,"Téléfilm Canada"
60307,711,"Fox 2000 Pictures"
50359,33,"Universal Pictures"
58857,882,"Toho Company"
30734,6181,"Svensk Filmindustri (SF)"
51141,6181,"Svensk Filmindustri (SF)"
27091,328,"TLA Releasing"
36871,882,"Toho Company"
50456,10146,"Focus Features"
36331,4,"Paramount Pictures"
29920,17513,"Film i Väst"
39284,6181,"Svensk Filmindustri (SF)"
23521,6194,"Warner Bros."
49012,6194,"Warner Bros."
41446,7405,"Dimension Films"
126596,306,"Twentieth Century Fox Film Corporation"
3081,441,"Columbia Pictures Corporation"
62215,76,"Zentropa Entertainments"
62215,850,Eurimages
62215,5358,Canal+
62215,6301,CinéCinéma
62215,17513,"Film i Väst"
99920,3245,"First National Pictures"
99920,6194,"Warner Bros."
76714,8411,"Metro-Goldwyn-Mayer (MGM)"
31555,441,"Columbia Pictures Corporation"
50671,1314,"Hammer Film Productions"
29745,4,"Paramount Pictures"
47904,591,"France 3 Cinéma"
27045,5,"Columbia Pictures"
72026,5070,"Shôchiku Eiga"
77124,5070,"Shôchiku Eiga"
202241,3268,"Home Box Office (HBO)"
202241,8411,"Metro-Goldwyn-Mayer (MGM)"
48515,5070,"Shôchiku Eiga"
87673,5070,"Shôchiku Eiga"
55787,444,"Dune Entertainment"
55787,711,"Fox 2000 Pictures"
125874,806,"Téléfilm Canada"
43498,8411,"Metro-Goldwyn-Mayer (MGM)"
61933,6639,"Televisión Española (TVE)"
50848,5358,Canal+
106515,306,"Twentieth Century Fox Film Corporation"
51497,33,"Universal Pictures"
80639,6194,"Warner Bros."
84099,6194,"Warner Bros."
43515,6,"RKO Radio Pictures"
37041,6,"RKO Radio Pictures"
88451,8411,"Metro-Goldwyn-Mayer (MGM)"
86225,8411,"Metro-Goldwyn-Mayer (MGM)"
28286,8411,"Metro-Goldwyn-Mayer (MGM)"
42521,856,"Wild Bunch"
22449,882,"Toho Company"
46804,4606,"Zweites Deutsches Fernsehen (ZDF)"
56314,76,"Zentropa Entertainments"
92341,6,"RKO Radio Pictures"
47310,8411,"Metro-Goldwyn-Mayer (MGM)"
43959,559,"TriStar Pictures"
55721,33,"Universal Pictures"
55721,7295,"Relativity Media"
38321,3287,"Screen Gems"
13507,5358,Canal+
13507,6301,CinéCinéma
13507,15671,"France 2 Cinéma"
50780,491,"Summit Entertainment"
58035,306,"Twentieth Century Fox Film Corporation"
27777,4,"Paramount Pictures"
92667,3245,"First National Pictures"
106882,4,"Paramount Pictures"
39410,882,"Toho Company"
1679,882,"Toho Company"
1865,2,"Walt Disney Pictures"
63831,83,"France 2 Cinéma"
63831,850,Eurimages
63831,856,"Wild Bunch"
63831,5358,Canal+
63831,6301,CinéCinéma
43385,6,"RKO Radio Pictures"
50078,6194,"Warner Bros."
8967,43,"Fox Searchlight Pictures"
86284,60,"United Artists"
63858,10330,"Universal International Pictures (UI)"
41611,8411,"Metro-Goldwyn-Mayer (MGM)"
45243,6194,"Warner Bros."
52077,3823,"TF1 Films Production"
52077,5358,Canal+
52077,6301,CinéCinéma
52077,7981,Pathé
52077,18367,"Centre National de la Cinématographie (CNC)"
32120,4,"Paramount Pictures"
85504,8411,"Metro-Goldwyn-Mayer (MGM)"
110628,306,"Twentieth Century Fox Film Corporation"
56807,2452,"UK Film Council"
56807,18367,"Centre National de la Cinématographie (CNC)"
5937,4606,"Zweites Deutsches Fernsehen (ZDF)"
3107,882,"Toho Company"
57276,4606,"Zweites Deutsches Fernsehen (ZDF)"
57276,5766,ARTE
47489,9,Gaumont
47489,3823,"TF1 Films Production"
49950,3287,"Screen Gems"
122709,5488,"Fox Film Corporation"
104505,5358,Canal+
104505,6916,"Arte France Cinéma"
104505,18367,"Centre National de la Cinématographie (CNC)"
44945,925,"Nu Image Films"
44945,10254,"Millennium Films"
85670,8411,"Metro-Goldwyn-Mayer (MGM)"
140995,6194,"Warner Bros."
59678,2452,"UK Film Council"
59678,9349,Film4
39834,306,"Twentieth Century Fox Film Corporation"
100420,8411,"Metro-Goldwyn-Mayer (MGM)"
49538,306,"Twentieth Century Fox Film Corporation"
49538,444,"Dune Entertainment"
49020,9349,Film4
43497,5,"Columbia Pictures"
43489,60,"United Artists"
102541,3245,"First National Pictures"
55347,10146,"Focus Features"
37686,4,"Paramount Pictures"
37686,56,"Amblin Entertainment"
78400,7025,"Westdeutscher Rundfunk (WDR)"
126108,94,"ARTE France Cinéma"
29877,5488,"Fox Film Corporation"
19963,5358,Canal+
105981,5488,"Fox Film Corporation"
44912,6194,"Warner Bros."
15766,882,"Toho Company"
13378,2,"Walt Disney Pictures"
58224,306,"Twentieth Century Fox Film Corporation"
58224,444,"Dune Entertainment"
52449,5,"Columbia Pictures"
169788,4,"Paramount Pictures"
35688,35,"Lions Gate Films"
89158,306,"Twentieth Century Fox Film Corporation"
148675,306,"Twentieth Century Fox Film Corporation"
131504,8411,"Metro-Goldwyn-Mayer (MGM)"
80941,8411,"Metro-Goldwyn-Mayer (MGM)"
74088,4,"Paramount Pictures"
45239,5,"Columbia Pictures"
38356,4,"Paramount Pictures"
59861,33,"Universal Pictures"
38319,33,"Universal Pictures"
97831,4,"Paramount Pictures"
175035,8411,"Metro-Goldwyn-Mayer (MGM)"
43188,306,"Twentieth Century Fox Film Corporation"
95854,8411,"Metro-Goldwyn-Mayer (MGM)"
126777,4,"Paramount Pictures"
60062,7295,"Relativity Media"
108213,33,"Universal Pictures"
107973,306,"Twentieth Century Fox Film Corporation"
65034,7429,"HBO Films"
61546,8411,"Metro-Goldwyn-Mayer (MGM)"
126516,5070,"Shôchiku Eiga"
44439,5488,"Fox Film Corporation"
18125,181,"Channel Four Films"
42150,9,Gaumont
147846,4,"Paramount Pictures"
53256,5766,ARTE
53256,7025,"Westdeutscher Rundfunk (WDR)"
59065,856,"Wild Bunch"
169842,3245,"First National Pictures"
52605,328,"TLA Releasing"
38317,5,"Columbia Pictures"
38317,8411,"Metro-Goldwyn-Mayer (MGM)"
51540,12,"New Line Cinema"
49013,2,"Walt Disney Pictures"
49013,3,"Pixar Animation Studios"
58257,8411,"Metro-Goldwyn-Mayer (MGM)"
72449,8411,"Metro-Goldwyn-Mayer (MGM)"
52239,8411,"Metro-Goldwyn-Mayer (MGM)"
45215,306,"Twentieth Century Fox Film Corporation"
108923,8411,"Metro-Goldwyn-Mayer (MGM)"
48627,6194,"Warner Bros."
109251,33,"Universal Pictures"
29577,306,"Twentieth Century Fox Film Corporation"
83989,5488,"Fox Film Corporation"
26699,6194,"Warner Bros."
20055,8411,"Metro-Goldwyn-Mayer (MGM)"
39840,17513,"Film i Väst"
12432,2683,"Rai Cinema"
67236,5358,Canal+
67236,18367,"Centre National de la Cinématographie (CNC)"
35954,6,"RKO Radio Pictures"
295560,5996,BBC
44480,3166,"Walt Disney Productions"
59860,444,"Dune Entertainment"
59860,508,"Regency Enterprises"
59860,711,"Fox 2000 Pictures"
12445,6194,"Warner Bros."
53404,83,"France 2 Cinéma"
1771,4,"Paramount Pictures"
50646,6194,"Warner Bros."
80613,14,"Miramax Films"
72447,8411,"Metro-Goldwyn-Mayer (MGM)"
134168,364,"The Rank Organisation"
100010,8411,"Metro-Goldwyn-Mayer (MGM)"
142876,60,"United Artists"
115425,4,"Paramount Pictures"
62749,6,"RKO Radio Pictures"
45801,6,"RKO Radio Pictures"
67913,2452,"UK Film Council"
51162,2,"Walt Disney Pictures"
91891,9266,"American International Pictures (AIP)"
56653,201,Arte
56653,5358,Canal+
56653,18367,"Centre National de la Cinématographie (CNC)"
59566,306,"Twentieth Century Fox Film Corporation"
54540,2,"Walt Disney Pictures"
42481,7025,"Westdeutscher Rundfunk (WDR)"
31303,5358,Canal+
31303,16804,"France 3 Cinema"
28039,5798,"Shaw Brothers"
13931,2,"Walt Disney Pictures"
13931,3,"Pixar Animation Studios"
94716,6181,"Svensk Filmindustri (SF)"
41513,5,"Columbia Pictures"
51765,4056,"Hallmark Entertainment"
50544,97,"Castle Rock Entertainment"
50544,3287,"Screen Gems"
107246,60,"United Artists"
50072,5,"Columbia Pictures"
111678,306,"Twentieth Century Fox Film Corporation"
20268,4,"Paramount Pictures"
12819,7295,"Relativity Media"
121903,306,"Twentieth Century Fox Film Corporation"
92311,5,"Columbia Pictures"
43792,8411,"Metro-Goldwyn-Mayer (MGM)"
138341,6194,"Warner Bros."
126922,6194,"Warner Bros."
55846,1632,Lionsgate
189005,5,"Columbia Pictures"
13254,328,"TLA Releasing"
88562,882,"Toho Company"
88562,5070,"Shôchiku Eiga"
95956,8411,"Metro-Goldwyn-Mayer (MGM)"
191060,7025,"Westdeutscher Rundfunk (WDR)"
59968,308,"The Weinstein Company"
209802,3268,"Home Box Office (HBO)"
63943,288,"BBC Films"
25894,8411,"Metro-Goldwyn-Mayer (MGM)"
120932,8411,"Metro-Goldwyn-Mayer (MGM)"
61791,306,"Twentieth Century Fox Film Corporation"
61791,444,"Dune Entertainment"
101653,8411,"Metro-Goldwyn-Mayer (MGM)"
133781,441,"Columbia Pictures Corporation"
64318,8411,"Metro-Goldwyn-Mayer (MGM)"
29399,4,"Paramount Pictures"
26479,7429,"HBO Films"
49520,33,"Universal Pictures"
49520,7295,"Relativity Media"
50014,27,"DreamWorks SKG"
50014,9195,"Touchstone Pictures"
62206,5,"Columbia Pictures"
185197,8411,"Metro-Goldwyn-Mayer (MGM)"
67675,306,"Twentieth Century Fox Film Corporation"
11604,3823,"TF1 Films Production"
111623,6,"RKO Radio Pictures"
90395,5488,"Fox Film Corporation"
56832,882,"Toho Company"
56832,955,Nikkatsu
52846,441,"Columbia Pictures Corporation"
55779,12,"New Line Cinema"
55465,12,"New Line Cinema"
38774,306,"Twentieth Century Fox Film Corporation"
29484,306,"Twentieth Century Fox Film Corporation"
56288,7405,"Dimension Films"
117412,5070,"Shôchiku Eiga"
98635,5070,"Shôchiku Eiga"
46261,14,"Miramax Films"
58151,9195,"Touchstone Pictures"
48289,14,"Miramax Films"
62835,3823,"TF1 Films Production"
62835,5358,Canal+
62835,6301,CinéCinéma
62835,6896,EuropaCorp
80382,441,"Columbia Pictures Corporation"
29491,4,"Paramount Pictures"
4938,441,"Columbia Pictures Corporation"
76121,441,"Columbia Pictures Corporation"
63311,9335,"Canal+ España"
37430,925,"Nu Image Films"
37430,10254,"Millennium Films"
51588,2,"Walt Disney Pictures"
53520,94,"ARTE France Cinéma"
27986,4,"Paramount Pictures"
63579,288,"BBC Films"
109008,8411,"Metro-Goldwyn-Mayer (MGM)"
11248,3268,"Home Box Office (HBO)"
73358,15278,"British Broadcasting Corporation (BBC)"
36519,8411,"Metro-Goldwyn-Mayer (MGM)"
54797,364,"The Rank Organisation"
407,4606,"Zweites Deutsches Fernsehen (ZDF)"
55720,491,"Summit Entertainment"
50838,806,"Téléfilm Canada"
70868,308,"The Weinstein Company"
98482,441,"Columbia Pictures Corporation"
95358,306,"Twentieth Century Fox Film Corporation"
52278,306,"Twentieth Century Fox Film Corporation"
106833,306,"Twentieth Century Fox Film Corporation"
39538,508,"Regency Enterprises"
39538,6194,"Warner Bros."
61667,591,"France 3 Cinéma"
61667,850,Eurimages
61667,2683,"Rai Cinema"
61667,5358,Canal+
131764,4,"Paramount Pictures"
60308,5,"Columbia Pictures"
108844,6194,"Warner Bros."
43511,6,"RKO Radio Pictures"
28373,33,"Universal Pictures"
47760,5,"Columbia Pictures"
47760,23,"Imagine Entertainment"
68341,955,Nikkatsu
71689,2,"Walt Disney Pictures"
31167,6,"RKO Radio Pictures"
64524,1314,"Hammer Film Productions"
65081,1115,"M6 Films"
65081,5358,Canal+
61404,9,Gaumont
61404,3823,"TF1 Films Production"
61404,5358,Canal+
80241,8411,"Metro-Goldwyn-Mayer (MGM)"
36513,4,"Paramount Pictures"
86920,364,"The Rank Organisation"
38437,4,"Paramount Pictures"
24428,4,"Paramount Pictures"
82260,6194,"Warner Bros."
49517,694,StudioCanal
49517,5358,Canal+
49517,6301,CinéCinéma
49517,10163,"Working Title Films"
109886,441,"Columbia Pictures Corporation"
42077,441,"Columbia Pictures Corporation"
59440,1632,Lionsgate
125736,6194,"Warner Bros."
106825,306,"Twentieth Century Fox Film Corporation"
91961,6194,"Warner Bros."
95949,8411,"Metro-Goldwyn-Mayer (MGM)"
84299,5488,"Fox Film Corporation"
40807,491,"Summit Entertainment"
74643,591,"France 3 Cinéma"
115596,5070,"Shôchiku Eiga"
100784,5358,Canal+
100784,18367,"Centre National de la Cinématographie (CNC)"
55863,4,"Paramount Pictures"
91094,5070,"Shôchiku Eiga"
75375,3324,"British Broadcasting Corporation (BBC)"
88922,5798,"Shaw Brothers"
83633,306,"Twentieth Century Fox Film Corporation"
69722,559,"TriStar Pictures"
61645,33,"Universal Pictures"
